price,duration,frequency
0,1.8333333333333333,once
0,1.7833333333333334,once
0,2.033333333333333,once
0,2.283333333333333,once
0,1.8333333333333333,once
0,1.1833333333333333,once
0,2.066666666666667,once
0,1.9,once
0,1.8666666666666667,once
0,1.9333333333333333,once
0,2.283333333333333,once
0,1.9166666666666667,once
0,1.35,once
0,2.35,once
0,1.9,once
0,1.4666666666666666,once
0,0.0,once
0,1.75,once
0,2.4166666666666665,once
0,0.0,once
0,2.0,once
20,1.0,weekly
0,0.0,once
20,2.0,once
20,1.5,once
0,1.0,once
0,1.0,weekly
20,2.0,once
20,1.0,once
0,3.0,once
0,1.0,once
0,2.0,once
0,3.0,once
20,1.0,once
0,1.0,once
0,0.75,once
0,0.6666666666666666,once
0,2.0,once
0,1.0,once
10,1.0,once
10,1.5,once
10,0.8333333333333334,once
20,1.25,once
0,3.0,once
0,3.0,once
0,0.5,once
0,2.0,once
0,13.0,once
0,4.0,weekly
0,3.0,weekly
0,4.0,weekly
0,3.0,weekly
0,9.0,weekly
0,2.5,once
0,2.5,once
0,0.0,once
0,1.3833333333333333,once
0,0.6666666666666666,once
0,3.3333333333333335,once
0,2.3,once
0,2.716666666666667,once
20,1.5,once
20,0.0,once
20,1.25,once
2,1.1666666666666667,once
2,0.5833333333333334,once
2,1.0,once
20,1.0,once
0,0.6666666666666666,once
0,4.0,once
6,4.0,once
0,1.4166666666666667,once
0,1.7666666666666666,once
20,1.5,once
0,0.0,once
0,0.0,once
0,0.5,once
0,4.0,weekly
0,2.8333333333333335,once
0,2.1333333333333333,once
0,0.75,once
0,2.5,once
0,2.1333333333333333,once
0,2.283333333333333,once
0,2.7333333333333334,once
0,2.15,once
0,1.9166666666666667,once
0,0.0,once
0,2.966666666666667,once
0,2.3833333333333333,once
0,2.35,once
0,2.6,once
0,1.4166666666666667,once
0,2.15,once
0,1.0,once
0,1.0666666666666667,once
0,1.0333333333333334,once
0,1.2833333333333334,once
0,1.2166666666666666,once
20,0.6666666666666666,once
0,0.6666666666666666,once
0,2.3833333333333333,once
0,2.35,once
0,0.0,once
20,0.0,once
0,0.0,once
50,8.0,once
0,1.0,once
0,1.8166666666666667,once
0,0.5,once
0,5.0,once
10,1.3333333333333333,once
0,0.5,once
0,4.0,once
0,1.4333333333333333,once
0,1.4333333333333333,once
20,2.0,once
0,1.0,once
2,1.0,once
40,1.0,once
10,1.0,once
20,1.5,once
40,1.0,once
0,1.0,once
20,2.0,once
0,1.0,once
20,1.5,once
2,0.6666666666666666,once
10,2.0,once
10,1.1666666666666667,once
0,2.0,once
0,1.0,once
0,1.0,once
0,1.0,once
20,1.0833333333333333,once
2,1.0833333333333333,once
0,0.8333333333333334,once
0,1.5,once
8,0.6666666666666666,once
0,1.0,once
0,2.0,once
0,16.0,once
20,1.5,once
20,1.0,once
20,1.5,once
0,4.0,once
0,0.8333333333333334,once
0,0.8333333333333334,once
0,1.3333333333333333,once
0,2.0,once
20,1.1666666666666667,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,2.5,once
0,2.0,weekly
0,3.0,once
0,4.0,once
0,1.0,weekly
0,2.0,once
0,2.0,once
0,3.0,daily
50,0.0,once
20,1.3333333333333333,once
40,1.5,once
24,1.5,once
50,6.0,once
0,2.05,once
10,1.6833333333333333,once
0,1.0,once
10,1.6833333333333333,once
0,2.5833333333333335,once
0,2.316666666666667,once
0,2.216666666666667,once
10,1.6833333333333333,once
0,1.0,once
0,3.25,once
0,2.55,once
0,1.0,once
20,1.5,once
20,1.0,once
0,2.5,once
20,1.0,once
10,1.6833333333333333,once
0,1.05,once
10,1.6833333333333333,once
0,1.5,once
10,1.6833333333333333,once
10,1.6833333333333333,once
0,2.0833333333333335,once
10,1.6833333333333333,once
0,2.15,once
0,0.8333333333333334,once
10,1.6833333333333333,once
10,1.6833333333333333,once
0,2.3,once
0,2.25,once
0,2.316666666666667,once
0,2.3,once
30,1.8333333333333333,once
0,2.25,once
0,2.2666666666666666,once
10,1.6833333333333333,once
0,2.2666666666666666,once
0,2.25,once
10,1.6833333333333333,once
0,1.3666666666666667,once
0,0.0,once
40,1.0,once
6,0.0,once
20,0.8333333333333334,once
50,0.0,once
10,1.6833333333333333,once
0,2.0833333333333335,once
10,1.6833333333333333,once
0,2.1,once
0,2.3333333333333335,once
0,2.45,once
0,2.7333333333333334,once
0,1.0,once
10,1.6833333333333333,once
10,1.6833333333333333,once
0,1.3666666666666667,once
10,1.6833333333333333,once
10,1.6833333333333333,once
10,1.6833333333333333,once
0,2.3,once
0,2.1,once
0,2.15,once
20,1.0833333333333333,once
30,4.0,once
10,3.0,once
0,1.0,once
70,4.0,once
20,1.0,once
0,2.5,once
20,1.0,once
30,1.0,once
0,0.8333333333333334,once
40,1.5,once
0,11.0,once
1,2.0,once
0,1.5,once
0,3.0,once
40,1.0,once
20,1.5,once
25,1.0,once
0,1.0,once
0,2.0,once
0,1.0,once
0,2.5,once
0,0.8333333333333334,once
20,1.0,once
0,1.5,once
0,0.5,once
0,1.0,once
0,3.0,once
0,3.0,once
0,3.0,once
0,1.5,once
0,2.0,once
0,0.0,weekly
0,1.0,once
0,5.0,once
20,0.8333333333333334,weekly
10,8.0,once
0,2.0,once
0,5.0,once
30,1.0,once
10,2.0,once
10,0.0,once
10,1.3666666666666667,once
0,0.0,once
20,1.3333333333333333,once
10,1.6833333333333333,once
0,2.0,once
0,1.0,once
30,1.0,once
0,3.0,once
0,6.0,once
0,2.0,once
0,1.0,daily
20,2.0,once
60,1.0,once
40,1.0,once
30,1.0,once
0,0.6666666666666666,once
0,0.6666666666666666,once
0,1.0,once
0,1.0,weekly
20,0.0,once
0,2.0,once
0,1.0,once
0,3.0,daily
0,1.5,once
6,4.0,once
0,0.8333333333333334,once
50,4.0,once
10,1.6833333333333333,once
10,1.9666666666666666,once
10,1.6166666666666667,once
10,0.0,once
10,1.7166666666666666,once
10,1.6833333333333333,once
10,2.283333333333333,once
0,0.6666666666666666,once
10,2.25,once
10,1.8166666666666667,once
10,1.4166666666666667,once
10,1.25,once
10,1.6666666666666667,once
40,1.5,once
40,1.5,once
20,0.6666666666666666,once
50,1.5,once
40,1.0,once
20,1.0,once
0,1.0,once
0,13.0,once
0,1.5,once
0,1.5,once
0,1.1666666666666667,once
40,1.0,once
0,2.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,1.5,once
0,0.0,once
0,13.0,daily
0,2.0,weekly
0,4.0,once
10,0.0,once
40,1.5,once
20,1.0,once
20,1.5,once
20,1.3333333333333333,once
0,1.6166666666666667,once
0,2.05,once
0,2.033333333333333,once
0,2.4,once
0,2.3666666666666667,once
0,3.1166666666666667,once
10,1.6666666666666667,once
10,2.25,once
10,1.8166666666666667,once
10,1.4166666666666667,once
10,1.25,once
10,1.6666666666666667,once
0,0.5833333333333334,once
0,4.0,once
0,1.0,once
0,23.983333333333334,daily
0,3.0,once
0,3.0,once
0,2.0,weekly
0,0.5,once
0,1.0,once
0,1.0,once
0,1.0,once
0,7.0,once
0,2.0,daily
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,10.0,once
0,10.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,23.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.5,once
0,1.0,once
0,1.0,once
0,11.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,2.0,once
0,1.0,once
0,2.0,once
0,2.0,once
0,2.0,once
0,2.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,2.0,once
0,2.0,once
0,2.0,once
0,1.0,once
0,2.0,once
0,2.0,once
0,1.0,once
0,8.0,once
0,2.0,once
0,0.5,daily
0,2.5,once
0,2.5,once
0,3.5,once
0,2.5,once
0,2.5,once
0,2.5,once
0,2.5,once
0,3.5,once
0,8.0,once
0,2.0,once
0,2.0,once
0,2.0,once
0,1.0,once
0,2.0,once
0,2.0,once
0,1.0,once
0,2.0,once
0,2.0,once
0,2.0,once
0,1.0,once
0,2.0,once
0,2.0,once
0,1.0,once
0,2.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,2.5,once
0,0.0,once
0,1.0,once
0,2.0,once
0,1.5,once
0,2.5,once
0,1.5,once
0,1.5,once
0,1.0,once
0,3.0,once
0,1.0,once
0,1.0,once
0,2.5,once
0,1.0,once
0,2.5,once
0,3.0,once
0,2.0,once
0,2.5,once
0,1.5,once
0,9.0,once
0,0.0,daily
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,2.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,2.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.5,once
0,1.5,once
0,0.5,once
0,0.5,once
0,1.0,once
0,1.0,once
1,2.0,weekly
1,0.25,once
0,2.0,weekly
0,4.0,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,1.0,once
0,0.5,once
0,0.5,once
0,1.0,once
0,0.25,once
0,0.25,once
0,0.5,once
0,1.5,once
0,1.5,once
0,1.5,once
0,1.5,once
0,0.25,once
0,0.75,once
0,0.25,weekly
0,1.25,once
0,0.25,once
0,1.5,once
0,1.5,once
0,1.5,once
0,0.25,once
0,1.75,once
0,1.0,once
5,2.0,weekly
0,0.5,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,5.0,once
0,5.0,once
0,1.5,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.5,once
0,4.666666666666667,once
0,1.0,once
0,4.666666666666667,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,11.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,3.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,1.5,once
0,0.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,1.0,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.5,once
0,0.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,1.5,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.3333333333333333,once
0,0.5,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.5,once
0,0.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,1.0,once
0,0.3333333333333333,once
0,0.3333333333333333,once
0,1.0,once
0,0.3333333333333333,once
0,1.0,once
0,0.3333333333333333,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.3333333333333333,once
0,0.0,once
0,1.0,once
0,0.3333333333333333,once
0,0.0,once
0,0.0,once
0,0.3333333333333333,once
0,1.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.5,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.5,once
0,1.0,once
0,0.5,once
0,2.0,once
0,2.0,once
0,4.75,once
0,8.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.25,once
0,0.3333333333333333,once
0,1.0,once
0,0.25,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.3333333333333333,once
0,1.0,once
0,0.3333333333333333,once
0,1.0,once
0,1.0,once
0,0.5,once
0,1.0,once
0,1.0,once
0,0.5,once
0,1.0,once
0,0.5,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.0,once
0,0.5,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.5,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.8333333333333334,once
0,1.0,once
0,1.0,once
0,0.75,once
0,1.0,once
0,0.3333333333333333,once
0,0.6666666666666666,once
0,1.0,once
0,0.8333333333333334,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.3333333333333333,once
0,1.0,once
0,1.0,once
0,0.16666666666666666,once
0,1.0,once
0,1.0,once
0,0.16666666666666666,once
0,0.3333333333333333,once
0,1.0,once
0,1.0,once
0,0.3333333333333333,once
0,1.0,once
0,0.25,once
0,1.0,once
0,1.0,once
0,0.3333333333333333,once
0,1.0,once
0,0.3333333333333333,once
0,1.0,once
0,0.25,once
0,0.5,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.3333333333333333,once
0,1.0,once
0,1.0,once
0,1.0,once
0,2.0,once
0,0.5,once
0,0.5,once
0,0.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.8333333333333334,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,0.25,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,2.0,once
0,0.5,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,2.0,once
0,1.0,once
0,2.0,once
0,2.0,once
0,2.0,once
0,1.0,once
0,6.0,once
0,8.0,once
0,2.5,once
0,2.0,weekly
0,3.0,once
0,1.0,once
0,7.0,daily
0,14.0,daily
0,5.0,once
30,0.6666666666666666,weekly
0,3.0,once
0,2.0,weekly
0,3.0,once
0,3.0,once
0,2.5,once
0,2.0,once
0,2.5,once
0,2.5,once
0,2.5,once
0,2.0,once
0,15.0,daily
0,9.0,once
0,3.0,once
0,1.5,once
0,2.0,once
0,2.5,daily
40,2.0,daily
0,13.0,daily
0,13.0,daily
0,2.5,once
0,3.0,once
10,7.0,once
0,4.0,once
0,2.0,weekly
0,1.5,once
0,9.0,once
0,2.0,once
0,6.0,daily
0,3.0,once
0,11.983333333333333,once
0,6.0,daily
600,2.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,4.0,once
0,9.0,once
0,0.0,once
0,7.0,once
0,3.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,4.0,once
0,1.8333333333333333,once
0,0.0,once
35,7.0,once
0,0.0,once
0,0.8333333333333334,once
0,2.0,once
0,3.0,weekly
0,7.0,once
0,0.0,once
0,1.0,once
0,16.5,daily
0,7.0,daily
0,0.0,once
0,0.0,once
0,9.5,weekly
0,2.5,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,8.0,daily
0,0.0,once
0,3.0,once
0,3.0,weekly
5,2.0,daily
0,0.0,once
0,0.0,once
0,3.0,weekly
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,0.0,once
0,1.5,once
0,0.6666666666666666,once
20,0.6666666666666666,weekly
0,5.0,weekly
0,3.0,once
0,0.0,once
0,2.0,daily
0,2.0,once
0,0.0,once
0,1.0,daily
0,0.0,daily
30,4.0,once
30,1.0,once
0,2.5,once
0,0.0,weekly
0,1.5,daily
1111,2.0,once
0,4.0,once
0,4.0,once
0,2.0,once
0,1.25,once
0,0.0,once
0,3.0,once
0,3.0,once
0,2.0,once
0,14.0,daily
0,1.0,once
0,4.0,once
0,1.0,weekly
40,1.5,weekly
0,1.0,once
0,2.5,daily
0,10.0,weekly
0,7.0,once
0,0.6666666666666666,once
10,9.0,once
20,9.0,daily
0,2.0,once
0,0.0,once
0,0.0,once
0,3.0,weekly
0,0.0,once
0,0.0,once
10,3.0,once
0,0.0,once
0,3.0,daily
0,1.5,weekly
0,3.0,once
20,2.5,once
50,9.0,once
0,3.0,once
0,3.0,once
0,3.0,once
0,7.0,once
50,3.0,once
0,10.0,once
0,13.0,once
0,13.0,once
0,0.0,weekly
0,6.0,once
0,4.0,once
0,1.5,once
0,3.0,weekly
0,6.0,once
400,1.0,once
0,2.0,once
0,2.0,once
0,4.0,once
0,4.0,daily
25,3.0,once
0,1.0,once
25,2.0,once
0,1.0,once
0,2.0,once
0,1.0,daily
0,3.0,once
0,0.8333333333333334,once
0,1.0,once
0,1.0,once
0,1.0,once
0,8.0,daily
0,3.0,once
0,1.5,once
0,3.0,once
0,3.0,once
0,3.0,once
0,3.0,once
0,4.0,once
0,2.0,daily
0,1.0,once
0,4.0,daily
0,5.0,once
0,3.0,once
0,3.0,once
0,1.0,once
0,0.5,once
0,3.0,once
0,3.0,once
0,1.0,daily
0,0.5,once
0,2.0,once
0,4.0,once
0,1.0,once
0,0.6666666666666666,once
0,0.4166666666666667,once
6,4.066666666666666,once
15,0.0,once
10,0.0,once
10,0.0,once
15,0.0,once
15,0.0,once
20,0.0,once
15,0.0,once
10,0.0,once
15,0.0,once
0,3.0,once
0,1.0,weekly
0,9.0,once
10,7.0,once
0,1.0,once
0,0.6666666666666666,daily
0,3.0,once
0,4.0,once
0,1.5,once
0,3.0,once
0,4.0,once
0,10.0,once
0,2.0,weekly
0,3.0,once
0,4.0,once
0,3.0,once
0,1.5,once
0,0.6666666666666666,once
0,4.0,once
0,2.0,once
0,1.0,once
0,1.0,once
0,0.5,once
0,2.0,once
0,6.0,daily
0,1.45,once
0,1.5,once
0,2.0,once
0,0.6666666666666666,once
0,3.0,once
0,2.0,once
0,2.0,once
0,3.0,once
0,2.0,once
2,1.0,weekly
0,3.4,once
0,1.0,weekly
0,4.0,once
0,8.0,once
0,8.0,once
0,8.0,once
0,8.0,once
0,8.0,once
0,8.0,once
0,8.0,once
0,8.0,once
0,8.0,once
0,7.0,once
0,8.0,once
0,8.0,once
0,7.0,once
0,7.0,once
0,7.0,once
0,4.0,once
0,8.0,once
0,7.0,once
0,7.0,once
0,8.0,once
0,4.0,once
0,8.0,once
0,3.0,once
0,6.0,once
0,8.0,once
0,8.0,once
0,0.0,once
99,0.0,daily
0,0.3,once
0,2.0,once
10,2.0,once
0,0.6666666666666666,daily
0,1.0,once
0,13.0,daily
0,6.0,weekly
0,4.0,weekly
0,0.0,daily
10,14.0,once
0,4.0,daily
0,9.0,once
0,8.0,once
0,0.0,once
0,3.0,weekly
280,2.0,once
0,5.0,once
0,7.0,once
0,7.0,once
0,0.5,once
0,2.0,once
0,11.0,weekly
0,2.0,weekly
0,2.0,daily
0,2.0,once
0,0.5,once
1,0.4166666666666667,once
0,2.0,once
0,0.08333333333333333,once
0,2.0,once
0,2.0,once
0,3.0,once
0,3.0,once
0,3.5,once
0,0.0,once
0,2.0,once
0,1.0,once
0,1.0,once
50,100.0,once
15,2.0,weekly
0,1.5,once
0,2.0,once
0,1.0,weekly
0,3.0,once
0,0.75,once
0,0.5333333333333333,once
0,9.0,daily
10,2.0,once
15,2.0,once
0,1.3333333333333333,once
0,0.6833333333333333,once
0,0.5333333333333333,once
0,1.0,once
0,0.6166666666666667,once
0,0.5,once
0,0.5666666666666667,once
0,0.13333333333333333,daily
0,1.0,weekly
0,1.0,daily
0,1.0,once
0,2.0,once
0,0.8333333333333334,once
0,0.3333333333333333,once
0,0.5,once
0,0.55,once
0,0.4166666666666667,once
0,0.3333333333333333,once
0,0.6166666666666667,once
0,0.5,once
0,1.5,once
0,5.0,weekly
0,0.5333333333333333,once
0,0.5,once
0,0.6333333333333333,once
10,2.5,once
15,2.0,once
0,2.0,daily
0,0.5333333333333333,once
0,0.6666666666666666,daily
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.0,once
0,1.5,once
0,12.0,daily
0,2.0,once
0,0.6666666666666666,once
0,1.3666666666666667,once
0,0.0,once
0,0.75,once
0,4.366666666666666,daily
0,2.0,once
0,1.0,once
0,1.0,once
0,2.0,once
0,1.0,once
0,0.0,once
0,4.0,weekly
0,12.0,daily
0,0.0,once
10,4.0,once
0,3.0,once
0,4.5,once
0,3.0,once
0,4.0,once
0,0.13333333333333333,daily
0,2.0,once
0,1.0,weekly
0,2.0,once
0,2.0,once
0,2.0,once
0,4.0,once
0,4.0,once
0,0.6666666666666666,once
0,0.5,once
0,0.8333333333333334,once
0,2.0,once
0,2.0,once
0,2.0,once
0,0.5,once
0,2.0,once
0,2.0,once
0,2.0,once
0,3.0,once
0,2.0,once
0,2.0,once
